256,2000683008
254,2000688250
254,2000693492
250,2000698734
250,2000703976
250,2000709218
250,2000714460
250,2000719702
250,2000724944
250,2000730186
250,2000735428
250,2000740670
250,2000745912
250,2000751154
250,2000756396
250,2000761638
250,2000766880
250,2000772122
250,2000777364
250,2000782606
250,2000787848
250,2000793090
250,2000798332
250,2000803574
250,2000808816
250,2000814058
250,2000819300
250,2000824542
250,2000829784
250,2000835026
250,2000840268
250,2000845510
250,2000850752
250,2000855994
250,2000861236
250,2000866478
250,2000871720
250,2000876962
250,2000882204
250,2000887446
250,2000892688
250,2000897930
250,2000903172
250,2000908414
250,2000913656
250,2000918898
250,2000924140
250,2000929382
250,2000934624
247,2000939866
247,2000945108
247,2000950350
247,2000955592
247,2000960834
247,2000966076
247,2000971318
247,2000976560
247,2000981802
247,2000987044
247,2000992286
247,2000997528
247,2001002770
247,2001008012
247,2001013254
247,2001018496
247,2001023738
247,2001028980
247,2001034222
247,2001039464
247,2001044706
247,2001049948
247,2001055190
247,2001060432
247,2001065674
247,2001070916
247,2001076158
247,2001081400
247,2001086642
247,2001091884
247,2001097126
247,2001102368
247,2001107610
247,2001112852
247,2001118094
247,2001123336
247,2001128578
247,2001133820
247,2001139062
247,2001144304
247,2001149546
247,2001154788
247,2001160030
247,2001165272
247,2001170514
247,2001175756
247,2001180998
247,2001186240
247,2001191482
247,2001196724
247,2001201966
247,2001207296
247,2001212538
247,2001217780
247,2001223022
247,2001228264
247,2001233506
247,2001238748
247,2001243990
247,2001249232
247,2001254474
247,2001259716
247,2001264958
247,2001270200
247,2001275442
247,2001280684
247,2001285926
247,2001291168
247,2001296410
247,2001301652
247,2001306894
247,2001312136
247,2001317378
247,2001322620
247,2001327862
247,2001333104
247,2001338346
247,2001343588
247,2001348830
247,2001354072
247,2001359314
247,2001364556
247,2001369798
247,2001375040
247,2001380282
247,2001385524
247,2001390766
247,2001396008
247,2001401250
247,2001406492
247,2001411734
247,2001416976
247,2001422218
247,2001427460
247,2001432702
247,2001437944
247,2001443186
247,2001448428
247,2001453670
247,2001458912
247,2001464154
247,2001469396
247,2001474638
247,2001479880
247,2001485122
247,2001490364
247,2001495606
247,2001500848
247,2001506090
247,2001511332
247,2001516574
247,2001521816
247,2001527058
247,2001532300
247,2001537542
247,2001542784
247,2001548026
247,2001553268
247,2001558510
247,2001563752
